tradeId	accountId	customerName	stockCode	stockName	marketType	orderType	orderChannel	quantity	price	orderAmount	tradeStatus	branchCode	employeeId	currency	deviceType	ipAddress	createdAt	updatedAt	remark
T090656	ACC616184	배채원	068270	NAVER	KOSPI	BUY	WTS	632	92191	16309677	PENDING	BR748	EMP4740	KRW	TABLET	171.89.226.88	2024-01-01 22:56:00	2024-01-01 23:01:00	정상거래
T090657	ACC964971	장민석	000660	LG화학	KOSPI	SELL	MTS	118	448830	48436720	COMPLETED	BR670	EMP3538	KRW	PC	75.13.160.157	2024-01-01 22:57:00	2024-01-01 23:02:00	테스트데이터
T090658	ACC242171	김은정	068270	셀트리온	KOSPI	BUY	HTS	816	312209	3062932	CANCELLED	BR821	EMP9309	KRW	PC	145.131.186.35	2024-01-01 22:58:00	2024-01-01 23:03:00	자동주문
T090659	ACC488325	고서윤	051910	LG화학	KOSPI	SELL	WTS	502	218309	9832222	PENDING	BR945	EMP6310	KRW	TABLET	30.74.197.249	2024-01-01 22:59:00	2024-01-01 23:04:00	리밸런싱
T090660	ACC511619	김준영	068270	LG화학	KOSPI	BUY	HTS	72	224518	49026733	CANCELLED	BR671	EMP1116	KRW	PC	53.40.136.168	2024-01-01 23:00:00	2024-01-01 23:05:00	VIP고객
T090661	ACC282856	김민수	051910	LG화학	KOSDAQ	BUY	MTS	488	257430	39402148	PENDING	BR591	EMP5402	KRW	MOBILE	60.218.79.63	2024-01-01 23:01:00	2024-01-01 23:06:00	VIP고객
T090662	ACC140321	조명숙	000660	셀트리온	KOSPI	BUY	HTS	169	44433	3198584	COMPLETED	BR269	EMP1566	KRW	TABLET	111.128.114.205	2024-01-01 23:02:00	2024-01-01 23:07:00	리밸런싱
T090663	ACC719208	김진호	035420	SK하이닉스	KOSPI	BUY	HTS	870	276191	16602074	PENDING	BR721	EMP1003	KRW	PC	70.92.44.35	2024-01-01 23:03:00	2024-01-01 23:08:00	리밸런싱
T090664	ACC380186	김채원	035420	LG화학	KOSDAQ	BUY	MTS	229	179022	28480351	COMPLETED	BR239	EMP8605	KRW	PC	6.31.97.100	2024-01-01 23:04:00	2024-01-01 23:09:00	자동주문
T090665	ACC137505	김민석	035420	삼성전자	KOSDAQ	BUY	HTS	752	244125	28368789	COMPLETED	BR724	EMP6985	KRW	TABLET	83.187.157.102	2024-01-01 23:05:00	2024-01-01 23:10:00	테스트데이터
T090666	ACC241388	안정호	068270	LG화학	KOSDAQ	SELL	MTS	862	219153	45335495	COMPLETED	BR292	EMP4804	KRW	MOBILE	156.87.35.72	2024-01-01 23:06:00	2024-01-01 23:11:00	테스트데이터
T090667	ACC110503	이영희	000660	SK하이닉스	KOSDAQ	SELL	WTS	352	73590	33254861	CANCELLED	BR721	EMP1100	KRW	TABLET	124.210.146.206	2024-01-01 23:07:00	2024-01-01 23:12:00	정상거래
T090668	ACC295838	한도윤	005930	삼성전자	KOSPI	BUY	MTS	499	21106	16979187	CANCELLED	BR431	EMP5855	KRW	MOBILE	151.233.99.165	2024-01-01 23:08:00	2024-01-01 23:13:00	테스트데이터
T090669	ACC207191	윤우진	051910	LG화학	KOSPI	BUY	MTS	632	133271	36282734	PENDING	BR136	EMP8631	KRW	TABLET	93.1.89.84	2024-01-01 23:09:00	2024-01-01 23:14:00	자동주문
T090670	ACC684287	박서연	005930	셀트리온	KOSDAQ	SELL	MTS	563	75669	20583784	COMPLETED	BR631	EMP7901	KRW	MOBILE	213.204.210.75	2024-01-01 23:10:00	2024-01-01 23:15:00	VIP고객
T090671	ACC587605	박지영	035420	셀트리온	KOSDAQ	BUY	HTS	749	287094	27434898	CANCELLED	BR867	EMP8469	KRW	PC	2.157.230.163	2024-01-01 23:11:00	2024-01-01 23:16:00	정상거래
T090672	ACC149011	이현준	000660	SK하이닉스	KOSPI	BUY	HTS	806	445075	44228357	CANCELLED	BR621	EMP2427	KRW	TABLET	109.135.105.23	2024-01-01 23:12:00	2024-01-01 23:17:00	테스트데이터
T090673	ACC709407	이성민	068270	삼성전자	KOSDAQ	SELL	HTS	626	460158	2795583	CANCELLED	BR953	EMP3607	KRW	PC	56.189.219.228	2024-01-01 23:13:00	2024-01-01 23:18:00	정상거래
T090674	ACC925381	엄미정	005930	셀트리온	KOSDAQ	SELL	HTS	132	218944	41341527	COMPLETED	BR478	EMP8728	KRW	PC	197.145.232.219	2024-01-01 23:14:00	2024-01-01 23:19:00	테스트데이터
T090675	ACC493203	정경자	068270	SK하이닉스	KOSPI	BUY	MTS	818	462945	46938070	PENDING	BR518	EMP8830	KRW	MOBILE	203.214.186.89	2024-01-01 23:15:00	2024-01-01 23:20:00	리밸런싱
T090676	ACC450540	이지연	005930	셀트리온	KOSDAQ	SELL	WTS	503	183028	9386738	COMPLETED	BR112	EMP4655	KRW	PC	208.78.146.157	2024-01-01 23:16:00	2024-01-01 23:21:00	테스트데이터
T090677	ACC751158	조정웅	035420	SK하이닉스	KOSDAQ	SELL	MTS	571	453302	43820868	COMPLETED	BR219	EMP9286	KRW	TABLET	33.72.120.234	2024-01-01 23:17:00	2024-01-01 23:22:00	리밸런싱
T090678	ACC892309	백명자	005930	LG화학	KOSPI	BUY	HTS	707	355313	45424930	COMPLETED	BR119	EMP4767	KRW	MOBILE	78.174.41.27	2024-01-01 23:18:00	2024-01-01 23:23:00	리밸런싱
T090679	ACC136710	김지연	000660	셀트리온	KOSDAQ	BUY	MTS	605	123209	39143701	COMPLETED	BR990	EMP7997	KRW	MOBILE	46.72.27.240	2024-01-01 23:19:00	2024-01-01 23:24:00	자동주문
T090680	ACC275491	남성훈	035420	SK하이닉스	KOSDAQ	BUY	WTS	18	390448	6790391	COMPLETED	BR259	EMP2288	KRW	MOBILE	123.223.136.68	2024-01-01 23:20:00	2024-01-01 23:25:00	VIP고객
T090681	ACC848936	김정자	035420	SK하이닉스	KOSDAQ	SELL	HTS	378	52377	28591238	COMPLETED	BR506	EMP1998	KRW	TABLET	67.198.140.235	2024-01-01 23:21:00	2024-01-01 23:26:00	정상거래
T090682	ACC299563	김성수	005930	셀트리온	KOSDAQ	SELL	HTS	559	344942	19017382	CANCELLED	BR601	EMP9470	KRW	PC	77.240.38.176	2024-01-01 23:22:00	2024-01-01 23:27:00	리밸런싱
T090683	ACC362288	이은경	051910	NAVER	KOSPI	BUY	WTS	495	50682	8232967	COMPLETED	BR208	EMP3813	KRW	TABLET	36.239.170.136	2024-01-01 23:23:00	2024-01-01 23:28:00	VIP고객
T090684	ACC497907	이순자	000660	LG화학	KOSDAQ	SELL	MTS	406	197515	20731391	COMPLETED	BR147	EMP6554	KRW	PC	57.97.201.232	2024-01-01 23:24:00	2024-01-01 23:29:00	리밸런싱
T090685	ACC131789	최영길	000660	셀트리온	KOSDAQ	BUY	HTS	396	178780	5274595	PENDING	BR724	EMP9235	KRW	TABLET	117.140.128.61	2024-01-01 23:25:00	2024-01-01 23:30:00	VIP고객
T090686	ACC215531	이예원	051910	LG화학	KOSPI	BUY	MTS	504	189719	2858792	CANCELLED	BR824	EMP8972	KRW	TABLET	204.172.172.178	2024-01-01 23:26:00	2024-01-01 23:31:00	리밸런싱
T090687	ACC640864	류재호	005930	LG화학	KOSPI	BUY	WTS	597	397904	30630944	COMPLETED	BR889	EMP3193	KRW	PC	21.124.32.20	2024-01-01 23:27:00	2024-01-01 23:32:00	자동주문
T090688	ACC106509	문시우	005930	셀트리온	KOSPI	SELL	HTS	171	253636	48512634	COMPLETED	BR688	EMP2521	KRW	MOBILE	45.173.224.57	2024-01-01 23:28:00	2024-01-01 23:33:00	자동주문
T090689	ACC236656	김성수	005930	NAVER	KOSDAQ	BUY	HTS	877	260191	24948277	COMPLETED	BR714	EMP4458	KRW	PC	122.176.166.184	2024-01-01 23:29:00	2024-01-01 23:34:00	테스트데이터
T090690	ACC415445	김지은	068270	셀트리온	KOSDAQ	SELL	WTS	523	212803	29843503	CANCELLED	BR627	EMP9900	KRW	PC	21.45.188.76	2024-01-01 23:30:00	2024-01-01 23:35:00	리밸런싱
T090691	ACC862890	이유진	000660	SK하이닉스	KOSPI	BUY	MTS	847	76000	26020830	COMPLETED	BR320	EMP1897	KRW	PC	77.48.181.54	2024-01-01 23:31:00	2024-01-01 23:36:00	자동주문
T090692	ACC897081	정민서	051910	삼성전자	KOSPI	SELL	WTS	338	345144	42489073	CANCELLED	BR196	EMP8701	KRW	PC	27.80.121.159	2024-01-01 23:32:00	2024-01-01 23:37:00	테스트데이터
T090693	ACC540042	박정숙	005930	셀트리온	KOSPI	BUY	HTS	319	154565	49121178	CANCELLED	BR790	EMP4627	KRW	MOBILE	97.132.245.99	2024-01-01 23:33:00	2024-01-01 23:38:00	자동주문
T090694	ACC220364	이재호	068270	삼성전자	KOSPI	BUY	WTS	315	227594	22987903	CANCELLED	BR793	EMP4653	KRW	TABLET	23.167.251.149	2024-01-01 23:34:00	2024-01-01 23:39:00	테스트데이터
T090695	ACC925193	오성진	035420	LG화학	KOSPI	BUY	WTS	883	312511	15451099	COMPLETED	BR966	EMP2673	KRW	PC	197.239.102.7	2024-01-01 23:35:00	2024-01-01 23:40:00	테스트데이터
T090696	ACC657910	정하윤	035420	셀트리온	KOSPI	BUY	MTS	672	168618	19759480	CANCELLED	BR881	EMP6453	KRW	TABLET	134.82.181.183	2024-01-01 23:36:00	2024-01-01 23:41:00	테스트데이터
T090697	ACC704584	노상철	068270	SK하이닉스	KOSPI	SELL	HTS	50	372455	34453106	PENDING	BR620	EMP2918	KRW	MOBILE	35.18.43.52	2024-01-01 23:37:00	2024-01-01 23:42:00	VIP고객
T090698	ACC945067	박지혜	035420	셀트리온	KOSDAQ	BUY	MTS	213	279453	7428304	COMPLETED	BR432	EMP8123	KRW	TABLET	157.15.233.108	2024-01-01 23:38:00	2024-01-01 23:43:00	정상거래
T090699	ACC632807	고미정	068270	NAVER	KOSDAQ	SELL	MTS	561	111807	25940141	PENDING	BR338	EMP2803	KRW	MOBILE	156.4.46.241	2024-01-01 23:39:00	2024-01-01 23:44:00	VIP고객
T090700	ACC628780	김진호	000660	삼성전자	KOSPI	BUY	WTS	216	96140	29292926	CANCELLED	BR989	EMP2973	KRW	PC	214.251.79.252	2024-01-01 23:40:00	2024-01-01 23:45:00	정상거래
T090701	ACC449229	김보람	005930	LG화학	KOSPI	BUY	WTS	630	28978	13975351	PENDING	BR706	EMP6027	KRW	MOBILE	135.172.28.10	2024-01-01 23:41:00	2024-01-01 23:46:00	리밸런싱
T090702	ACC135840	최혜진	005930	셀트리온	KOSDAQ	BUY	HTS	89	148136	15021920	COMPLETED	BR323	EMP6054	KRW	PC	59.75.254.67	2024-01-01 23:42:00	2024-01-01 23:47:00	리밸런싱
T090703	ACC109649	박미정	068270	SK하이닉스	KOSPI	BUY	HTS	565	267836	45047978	CANCELLED	BR382	EMP8975	KRW	MOBILE	151.192.165.170	2024-01-01 23:43:00	2024-01-01 23:48:00	정상거래
T090704	ACC558058	김명자	000660	SK하이닉스	KOSDAQ	SELL	WTS	107	282165	43552641	CANCELLED	BR495	EMP6166	KRW	MOBILE	173.88.191.36	2024-01-01 23:44:00	2024-01-01 23:49:00	자동주문
T090705	ACC461925	김상훈	000660	삼성전자	KOSPI	SELL	HTS	688	336223	3872006	COMPLETED	BR705	EMP3060	KRW	MOBILE	222.4.124.65	2024-01-01 23:45:00	2024-01-01 23:50:00	리밸런싱
T090706	ACC228533	오광수	035420	SK하이닉스	KOSPI	BUY	WTS	82	347775	15858079	COMPLETED	BR293	EMP7729	KRW	TABLET	219.70.233.212	2024-01-01 23:46:00	2024-01-01 23:51:00	자동주문
T090707	ACC293362	이성민	068270	SK하이닉스	KOSPI	BUY	WTS	838	459964	33007306	COMPLETED	BR721	EMP3018	KRW	MOBILE	70.54.198.125	2024-01-01 23:47:00	2024-01-01 23:52:00	자동주문
T090708	ACC284690	오은주	035420	SK하이닉스	KOSDAQ	SELL	WTS	388	227916	15996680	COMPLETED	BR618	EMP7268	KRW	MOBILE	15.25.227.192	2024-01-01 23:48:00	2024-01-01 23:53:00	리밸런싱
T090709	ACC326935	김미영	005930	LG화학	KOSPI	BUY	WTS	561	429620	12284560	COMPLETED	BR606	EMP7139	KRW	TABLET	118.80.77.118	2024-01-01 23:49:00	2024-01-01 23:54:00	테스트데이터
T090710	ACC633985	장지은	000660	NAVER	KOSDAQ	BUY	MTS	903	137277	16256966	COMPLETED	BR236	EMP8494	KRW	PC	9.92.144.126	2024-01-01 23:50:00	2024-01-01 23:55:00	정상거래
T090711	ACC844149	김준서	000660	SK하이닉스	KOSPI	SELL	MTS	350	304652	18320779	CANCELLED	BR513	EMP4946	KRW	PC	195.43.16.53	2024-01-01 23:51:00	2024-01-01 23:56:00	VIP고객
T090712	ACC581736	황순옥	000660	NAVER	KOSDAQ	SELL	MTS	837	263749	15004694	PENDING	BR217	EMP1063	KRW	PC	212.161.246.216	2024-01-01 23:52:00	2024-01-01 23:57:00	정상거래
T090713	ACC873856	차동현	051910	SK하이닉스	KOSPI	BUY	WTS	415	295310	40698663	CANCELLED	BR902	EMP9793	KRW	PC	90.103.160.6	2024-01-01 23:53:00	2024-01-01 23:58:00	리밸런싱
T090714	ACC831596	고영환	000660	LG화학	KOSDAQ	BUY	MTS	714	328245	22344116	PENDING	BR932	EMP9430	KRW	PC	62.197.66.234	2024-01-01 23:54:00	2024-01-01 23:59:00	테스트데이터
T090715	ACC909075	한동현	000660	LG화학	KOSDAQ	BUY	HTS	87	359021	14794483	COMPLETED	BR212	EMP5661	KRW	PC	174.223.233.197	2024-01-01 23:55:00	2024-01-02 00:00:00	VIP고객
T090716	ACC706188	이정훈	035420	셀트리온	KOSPI	SELL	HTS	255	449103	13125952	COMPLETED	BR714	EMP1056	KRW	PC	84.232.108.30	2024-01-01 23:56:00	2024-01-02 00:01:00	리밸런싱
T090717	ACC501583	김재현	051910	셀트리온	KOSPI	SELL	MTS	803	354316	35043347	PENDING	BR106	EMP4278	KRW	MOBILE	75.11.158.6	2024-01-01 23:57:00	2024-01-02 00:02:00	리밸런싱
T090718	ACC564320	민성호	068270	LG화학	KOSDAQ	SELL	HTS	655	175343	3447836	COMPLETED	BR242	EMP4880	KRW	TABLET	32.30.57.7	2024-01-01 23:58:00	2024-01-02 00:03:00	정상거래
T090719	ACC350605	김현주	068270	SK하이닉스	KOSDAQ	BUY	MTS	708	494948	19046994	COMPLETED	BR445	EMP9257	KRW	PC	27.171.177.87	2024-01-01 23:59:00	2024-01-02 00:04:00	VIP고객
T090720	ACC174976	백경수	005930	SK하이닉스	KOSDAQ	SELL	HTS	281	102403	3571979	PENDING	BR640	EMP8146	KRW	TABLET	100.14.174.162	2024-01-01 00:00:00	2024-01-01 00:05:00	자동주문
T090721	ACC205559	최승현	035420	SK하이닉스	KOSPI	BUY	WTS	346	439066	24878323	PENDING	BR929	EMP8143	KRW	TABLET	126.9.115.49	2024-01-01 00:01:00	2024-01-01 00:06:00	정상거래
T090722	ACC595073	양상훈	051910	NAVER	KOSDAQ	SELL	WTS	855	138398	45290406	CANCELLED	BR831	EMP5755	KRW	MOBILE	60.96.58.14	2024-01-01 00:02:00	2024-01-01 00:07:00	테스트데이터
T090723	ACC421479	윤하은	068270	셀트리온	KOSPI	SELL	HTS	991	404996	38802462	CANCELLED	BR568	EMP3051	KRW	TABLET	56.1.197.192	2024-01-01 00:03:00	2024-01-01 00:08:00	정상거래
T090724	ACC492274	김명숙	005930	SK하이닉스	KOSDAQ	SELL	HTS	732	86881	29024554	CANCELLED	BR841	EMP3286	KRW	PC	198.170.90.7	2024-01-01 00:04:00	2024-01-01 00:09:00	리밸런싱
T090725	ACC162752	이도현	051910	SK하이닉스	KOSPI	SELL	MTS	48	69984	33377430	CANCELLED	BR856	EMP8964	KRW	PC	171.171.153.253	2024-01-01 00:05:00	2024-01-01 00:10:00	리밸런싱
T090726	ACC437562	김민석	035420	셀트리온	KOSDAQ	BUY	HTS	327	40325	24923063	COMPLETED	BR940	EMP2694	KRW	TABLET	18.239.65.17	2024-01-01 00:06:00	2024-01-01 00:11:00	테스트데이터
T090727	ACC286365	윤영식	035420	LG화학	KOSDAQ	BUY	MTS	217	407178	2321144	PENDING	BR228	EMP3361	KRW	MOBILE	87.89.242.199	2024-01-01 00:07:00	2024-01-01 00:12:00	정상거래
T090728	ACC792370	박민석	051910	셀트리온	KOSDAQ	SELL	MTS	13	105750	7228643	CANCELLED	BR558	EMP7534	KRW	PC	62.55.215.191	2024-01-01 00:08:00	2024-01-01 00:13:00	테스트데이터
T090729	ACC563662	류미영	005930	셀트리온	KOSPI	SELL	MTS	637	134261	12035554	PENDING	BR928	EMP6799	KRW	PC	137.159.77.180	2024-01-01 00:09:00	2024-01-01 00:14:00	리밸런싱
T090730	ACC710161	김채원	068270	NAVER	KOSDAQ	SELL	HTS	919	378498	8156827	CANCELLED	BR810	EMP3774	KRW	MOBILE	19.19.119.159	2024-01-01 00:10:00	2024-01-01 00:15:00	VIP고객
T090731	ACC456844	이영미	035420	셀트리온	KOSPI	SELL	MTS	562	216857	10959338	CANCELLED	BR178	EMP4280	KRW	MOBILE	220.226.85.165	2024-01-01 00:11:00	2024-01-01 00:16:00	정상거래
T090732	ACC937550	고지후	068270	셀트리온	KOSPI	SELL	MTS	699	146004	21542949	COMPLETED	BR524	EMP8093	KRW	TABLET	205.89.17.244	2024-01-01 00:12:00	2024-01-01 00:17:00	자동주문
T090733	ACC417704	김상호	051910	NAVER	KOSPI	SELL	HTS	204	277278	18750941	PENDING	BR652	EMP5033	KRW	PC	166.254.84.26	2024-01-01 00:13:00	2024-01-01 00:18:00	리밸런싱
T090734	ACC727118	최중수	068270	LG화학	KOSPI	SELL	HTS	486	244525	36010754	PENDING	BR134	EMP4225	KRW	TABLET	68.133.26.32	2024-01-01 00:14:00	2024-01-01 00:19:00	자동주문
T090735	ACC226581	문성진	051910	SK하이닉스	KOSDAQ	BUY	WTS	269	194064	273139	CANCELLED	BR602	EMP2302	KRW	TABLET	176.215.170.171	2024-01-01 00:15:00	2024-01-01 00:20:00	정상거래
T090736	ACC387280	권지연	051910	SK하이닉스	KOSPI	SELL	MTS	337	487631	44372484	PENDING	BR484	EMP2016	KRW	TABLET	215.217.144.18	2024-01-01 00:16:00	2024-01-01 00:21:00	정상거래
T090737	ACC174356	문명자	035420	셀트리온	KOSDAQ	BUY	WTS	544	397773	26051682	COMPLETED	BR247	EMP2324	KRW	TABLET	67.21.57.241	2024-01-01 00:17:00	2024-01-01 00:22:00	VIP고객
T090738	ACC656851	서성호	005930	SK하이닉스	KOSPI	BUY	MTS	624	124449	16968753	CANCELLED	BR397	EMP4889	KRW	MOBILE	191.7.186.53	2024-01-01 00:18:00	2024-01-01 00:23:00	리밸런싱
T090739	ACC857127	김영미	000660	LG화학	KOSDAQ	BUY	WTS	123	111011	27489269	CANCELLED	BR720	EMP1345	KRW	MOBILE	87.52.122.123	2024-01-01 00:19:00	2024-01-01 00:24:00	정상거래
T090740	ACC735885	이진우	000660	SK하이닉스	KOSPI	BUY	WTS	296	303939	7931540	PENDING	BR155	EMP5416	KRW	PC	200.253.210.72	2024-01-01 00:20:00	2024-01-01 00:25:00	자동주문
T090741	ACC529037	김재호	000660	셀트리온	KOSDAQ	SELL	MTS	930	30603	13310281	PENDING	BR927	EMP6442	KRW	TABLET	54.192.104.95	2024-01-01 00:21:00	2024-01-01 00:26:00	자동주문
T090742	ACC153610	김성호	000660	삼성전자	KOSPI	SELL	WTS	958	482930	40860282	CANCELLED	BR688	EMP9024	KRW	MOBILE	103.84.183.33	2024-01-01 00:22:00	2024-01-01 00:27:00	자동주문
T090743	ACC167952	윤예은	000660	셀트리온	KOSPI	SELL	HTS	285	232986	40527009	CANCELLED	BR688	EMP5452	KRW	TABLET	140.157.225.178	2024-01-01 00:23:00	2024-01-01 00:28:00	VIP고객
T090744	ACC677904	박병철	035420	삼성전자	KOSPI	BUY	MTS	626	210223	19149782	COMPLETED	BR173	EMP5861	KRW	PC	109.73.206.157	2024-01-01 00:24:00	2024-01-01 00:29:00	자동주문
T090745	ACC650508	박민지	035420	셀트리온	KOSPI	BUY	WTS	488	469886	31013345	PENDING	BR988	EMP1431	KRW	PC	197.19.32.109	2024-01-01 00:25:00	2024-01-01 00:30:00	리밸런싱
T090746	ACC804634	이예준	000660	셀트리온	KOSDAQ	BUY	MTS	84	490460	27055763	PENDING	BR301	EMP8028	KRW	PC	113.148.90.128	2024-01-01 00:26:00	2024-01-01 00:31:00	리밸런싱
T090747	ACC968429	차재현	068270	셀트리온	KOSPI	SELL	MTS	904	424328	22590064	PENDING	BR188	EMP6898	KRW	PC	144.250.176.182	2024-01-01 00:27:00	2024-01-01 00:32:00	테스트데이터
T090748	ACC560862	정정숙	000660	LG화학	KOSDAQ	BUY	WTS	97	395057	34198791	PENDING	BR447	EMP9590	KRW	MOBILE	158.164.191.67	2024-01-01 00:28:00	2024-01-01 00:33:00	자동주문
T090749	ACC997730	이정남	005930	NAVER	KOSDAQ	SELL	MTS	750	22199	40219033	CANCELLED	BR389	EMP7927	KRW	PC	30.1.129.115	2024-01-01 00:29:00	2024-01-01 00:34:00	자동주문
T090750	ACC504426	김진호	051910	셀트리온	KOSDAQ	BUY	HTS	42	336062	7314345	CANCELLED	BR246	EMP1464	KRW	PC	169.81.252.69	2024-01-01 00:30:00	2024-01-01 00:35:00	테스트데이터
T090751	ACC898841	박명자	000660	SK하이닉스	KOSPI	BUY	HTS	643	120506	35746341	COMPLETED	BR208	EMP3011	KRW	MOBILE	102.176.138.85	2024-01-01 00:31:00	2024-01-01 00:36:00	테스트데이터
T090752	ACC888228	이지은	035420	삼성전자	KOSDAQ	SELL	HTS	399	492775	40345446	PENDING	BR205	EMP2041	KRW	MOBILE	138.245.184.202	2024-01-01 00:32:00	2024-01-01 00:37:00	정상거래
T090753	ACC366966	구예진	068270	셀트리온	KOSPI	SELL	HTS	289	28632	19154539	COMPLETED	BR451	EMP2954	KRW	PC	209.211.118.131	2024-01-01 00:33:00	2024-01-01 00:38:00	테스트데이터
T090754	ACC690894	박상철	051910	셀트리온	KOSDAQ	SELL	MTS	238	338294	23385619	COMPLETED	BR702	EMP8176	KRW	TABLET	16.78.253.191	2024-01-01 00:34:00	2024-01-01 00:39:00	정상거래
T090755	ACC340339	송지훈	000660	NAVER	KOSDAQ	SELL	HTS	97	82412	46672306	COMPLETED	BR192	EMP5794	KRW	TABLET	149.105.210.242	2024-01-01 00:35:00	2024-01-01 00:40:00	테스트데이터
T090756	ACC460527	박종수	068270	SK하이닉스	KOSDAQ	SELL	HTS	666	67827	16052839	PENDING	BR333	EMP3463	KRW	PC	148.15.130.233	2024-01-01 00:36:00	2024-01-01 00:41:00	리밸런싱
T090757	ACC787605	이영철	005930	SK하이닉스	KOSDAQ	BUY	WTS	5	334885	37884693	COMPLETED	BR855	EMP5431	KRW	MOBILE	98.117.220.111	2024-01-01 00:37:00	2024-01-01 00:42:00	리밸런싱
T090758	ACC873920	이수진	035420	셀트리온	KOSDAQ	BUY	MTS	665	30442	23234716	CANCELLED	BR819	EMP9581	KRW	MOBILE	144.171.151.211	2024-01-01 00:38:00	2024-01-01 00:43:00	테스트데이터
T090759	ACC138094	이예지	000660	SK하이닉스	KOSPI	BUY	WTS	634	398244	23729825	COMPLETED	BR620	EMP4085	KRW	MOBILE	115.135.32.90	2024-01-01 00:39:00	2024-01-01 00:44:00	자동주문
T090760	ACC156255	박정훈	051910	NAVER	KOSPI	BUY	MTS	47	250158	26718992	COMPLETED	BR323	EMP6515	KRW	PC	36.255.209.34	2024-01-01 00:40:00	2024-01-01 00:45:00	리밸런싱
T090761	ACC857934	김영식	068270	삼성전자	KOSDAQ	SELL	MTS	460	232620	17195854	COMPLETED	BR480	EMP2796	KRW	TABLET	124.76.123.74	2024-01-01 00:41:00	2024-01-01 00:46:00	자동주문
T090762	ACC828496	곽주원	035420	LG화학	KOSPI	SELL	WTS	827	187464	5545428	COMPLETED	BR919	EMP1760	KRW	MOBILE	150.105.168.68	2024-01-01 00:42:00	2024-01-01 00:47:00	테스트데이터
T090763	ACC635335	이상현	051910	셀트리온	KOSDAQ	BUY	MTS	642	336967	28345624	COMPLETED	BR329	EMP1864	KRW	PC	218.176.51.199	2024-01-01 00:43:00	2024-01-01 00:48:00	리밸런싱
T090764	ACC907088	장수진	035420	NAVER	KOSDAQ	BUY	HTS	921	145436	39519671	PENDING	BR977	EMP8502	KRW	MOBILE	63.154.44.194	2024-01-01 00:44:00	2024-01-01 00:49:00	테스트데이터
T090765	ACC586493	강현준	068270	삼성전자	KOSPI	SELL	HTS	881	493314	32648954	CANCELLED	BR825	EMP1026	KRW	MOBILE	173.243.147.183	2024-01-01 00:45:00	2024-01-01 00:50:00	VIP고객
T090766	ACC862678	배예지	005930	LG화학	KOSDAQ	BUY	HTS	23	416747	25824586	PENDING	BR239	EMP5879	KRW	TABLET	101.21.208.96	2024-01-01 00:46:00	2024-01-01 00:51:00	정상거래
T090767	ACC803141	김수진	000660	LG화학	KOSPI	SELL	WTS	199	441550	19361259	COMPLETED	BR229	EMP1916	KRW	TABLET	131.78.38.8	2024-01-01 00:47:00	2024-01-01 00:52:00	자동주문
T090768	ACC777228	남영미	000660	삼성전자	KOSPI	SELL	HTS	943	376247	30635323	CANCELLED	BR340	EMP6432	KRW	PC	72.205.206.80	2024-01-01 00:48:00	2024-01-01 00:53:00	자동주문
T090769	ACC498715	권서현	000660	셀트리온	KOSDAQ	SELL	WTS	968	464732	21192078	CANCELLED	BR602	EMP1458	KRW	TABLET	81.200.130.103	2024-01-01 00:49:00	2024-01-01 00:54:00	정상거래
T090770	ACC596264	강영자	005930	LG화학	KOSPI	SELL	WTS	865	10070	19727411	CANCELLED	BR103	EMP6165	KRW	TABLET	101.27.74.200	2024-01-01 00:50:00	2024-01-01 00:55:00	자동주문
T090771	ACC861920	김승민	035420	삼성전자	KOSPI	BUY	MTS	508	375937	18726530	CANCELLED	BR944	EMP9540	KRW	MOBILE	199.215.242.6	2024-01-01 00:51:00	2024-01-01 00:56:00	정상거래
T090772	ACC893500	오예지	051910	셀트리온	KOSPI	BUY	WTS	144	97421	22735118	PENDING	BR850	EMP8734	KRW	MOBILE	28.66.75.71	2024-01-01 00:52:00	2024-01-01 00:57:00	정상거래
T090773	ACC134414	이수진	000660	NAVER	KOSPI	BUY	WTS	576	433432	28951663	COMPLETED	BR872	EMP1309	KRW	PC	21.161.16.190	2024-01-01 00:53:00	2024-01-01 00:58:00	정상거래
T090774	ACC251879	김상현	051910	NAVER	KOSDAQ	SELL	WTS	343	206142	26622766	PENDING	BR167	EMP2489	KRW	TABLET	148.128.252.217	2024-01-01 00:54:00	2024-01-01 00:59:00	자동주문
T090775	ACC496518	남경숙	051910	NAVER	KOSDAQ	SELL	HTS	795	158088	25802445	COMPLETED	BR767	EMP1798	KRW	TABLET	151.214.183.27	2024-01-01 00:55:00	2024-01-01 01:00:00	자동주문
T090776	ACC986839	손영호	068270	LG화학	KOSDAQ	BUY	WTS	406	209584	16675984	CANCELLED	BR144	EMP7735	KRW	TABLET	178.35.255.204	2024-01-01 00:56:00	2024-01-01 01:01:00	리밸런싱
T090777	ACC299223	김재호	000660	SK하이닉스	KOSDAQ	SELL	HTS	491	366970	45556947	PENDING	BR257	EMP7508	KRW	PC	53.189.73.181	2024-01-01 00:57:00	2024-01-01 01:02:00	테스트데이터
T090778	ACC945582	정춘자	068270	NAVER	KOSPI	SELL	MTS	539	78635	31297266	COMPLETED	BR648	EMP4561	KRW	PC	166.116.119.129	2024-01-01 00:58:00	2024-01-01 01:03:00	VIP고객
